Sim time (min), Sim time (max), Sim time (ave), Cnv time (min), Cnv time (max), Cnv time (ave), Vis time (min), Vis time (max), Vis time (ave)
0.375394, 0.375448, 0.375421, 0.043491, 0.043528, 0.0435138, 7e-06, 7e-06, 7e-06
0.375876, 0.375917, 0.375893, 0.043587, 0.043624, 0.0436055, 6e-06, 8e-06, 7.375e-06
0.375499, 0.375558, 0.375528, 0.043556, 0.043614, 0.0435941, 7e-06, 7e-06, 7e-06
0.37528, 0.375337, 0.375307, 0.043627, 0.043668, 0.0436514, 6e-06, 8e-06, 7.25e-06
0.389216, 0.389286, 0.389249, 0.044087, 0.044145, 0.0441194, 7e-06, 1.1e-05, 8e-06
0.37924, 0.379296, 0.37927, 0.043563, 0.043602, 0.0435842, 7e-06, 8e-06, 7.125e-06
0.374832, 0.374885, 0.374858, 0.04342, 0.043458, 0.043443, 7e-06, 8e-06, 7.25e-06
0.376227, 0.376312, 0.376263, 0.043697, 0.043769, 0.043742, 6e-06, 7e-06, 6.75e-06
0.376681, 0.376736, 0.376708, 0.043478, 0.043519, 0.043501, 6e-06, 7e-06, 6.875e-06
0.376443, 0.376488, 0.376463, 0.043759, 0.0438, 0.0437806, 6e-06, 7e-06, 6.875e-06
0.375546, 0.375594, 0.375566, 0.043582, 0.043629, 0.0436091, 7e-06, 8e-06, 7.125e-06
0.375089, 0.375142, 0.375114, 0.043654, 0.043694, 0.0436771, 6e-06, 8e-06, 7e-06
0.383834, 0.383916, 0.383867, 0.044104, 0.04417, 0.0441481, 6e-06, 1.1e-05, 7.375e-06
0.375782, 0.375869, 0.375818, 0.04353, 0.043601, 0.0435754, 6e-06, 8e-06, 7e-06
0.375191, 0.375255, 0.375222, 0.043625, 0.043692, 0.0436674, 7e-06, 8e-06, 7.25e-06
0.374089, 0.374135, 0.374112, 0.043502, 0.043547, 0.0435216, 7e-06, 8e-06, 7.875e-06
0.37503, 0.375083, 0.375056, 0.043512, 0.043558, 0.043534, 6e-06, 8e-06, 6.875e-06
0.374171, 0.374215, 0.374187, 0.043561, 0.043601, 0.0435831, 7e-06, 9e-06, 8e-06
0.382808, 0.38285, 0.382828, 0.043431, 0.043467, 0.0434481, 6e-06, 8e-06, 7e-06
0.377531, 0.37758, 0.377553, 0.043532, 0.043572, 0.0435533, 6e-06, 8e-06, 7.375e-06
0.393212, 0.393278, 0.393248, 0.046298, 0.04634, 0.0463224, 5e-06, 9e-06, 7.25e-06
0.376153, 0.376197, 0.376171, 0.043617, 0.043658, 0.0436384, 7e-06, 8e-06, 7.375e-06
0.375275, 0.375343, 0.375306, 0.043571, 0.043627, 0.0436024, 7e-06, 8e-06, 7.125e-06
0.380661, 0.38074, 0.380692, 0.043505, 0.043574, 0.0435484, 6e-06, 9e-06, 7.875e-06
0.373948, 0.373994, 0.373969, 0.04344, 0.043472, 0.0434626, 7e-06, 2.5e-05, 9.75e-06
0.383821, 0.383872, 0.383844, 0.043646, 0.043687, 0.0436691, 7e-06, 8e-06, 7.875e-06
0.375918, 0.375975, 0.375947, 0.043535, 0.04359, 0.0435724, 5e-06, 8e-06, 7.125e-06
0.374941, 0.375028, 0.374978, 0.043508, 0.043577, 0.0435529, 6e-06, 7e-06, 6.875e-06
0.382169, 0.382217, 0.38219, 0.04342, 0.043453, 0.0434413, 6e-06, 8e-06, 7e-06
0.375556, 0.375599, 0.375579, 0.043715, 0.043755, 0.0437307, 5e-06, 7e-06, 6.75e-06
0.382484, 0.382538, 0.38251, 0.043828, 0.043871, 0.0438531, 6e-06, 8e-06, 6.375e-06
0.374881, 0.374928, 0.374902, 0.043765, 0.043807, 0.043785, 7e-06, 8e-06, 7.125e-06
0.382243, 0.382298, 0.382268, 0.043501, 0.043548, 0.0435276, 6e-06, 7e-06, 6.5e-06
0.375473, 0.375561, 0.375507, 0.04342, 0.043494, 0.0434675, 6e-06, 8e-06, 7e-06
0.37477, 0.374813, 0.374785, 0.043613, 0.043652, 0.043635, 6e-06, 8e-06, 7.375e-06
0.376966, 0.377018, 0.376994, 0.043493, 0.043521, 0.0435115, 7e-06, 9e-06, 8e-06
0.374736, 0.374792, 0.374762, 0.043635, 0.043675, 0.0436581, 6e-06, 8e-06, 6.875e-06
0.380276, 0.380328, 0.3803, 0.043754, 0.043794, 0.0437766, 6e-06, 8e-06, 7.25e-06
0.38085, 0.380914, 0.380879, 0.043534, 0.043596, 0.0435766, 7e-06, 8e-06, 7.125e-06
0.3778, 0.377851, 0.377825, 0.04354, 0.043584, 0.0435615, 6e-06, 8e-06, 6.625e-06
0.391338, 0.391408, 0.391372, 0.043853, 0.043904, 0.0438835, 7e-06, 8e-06, 7.25e-06
0.380612, 0.380675, 0.380644, 0.044317, 0.044364, 0.0443509, 7e-06, 8e-06, 7.25e-06
0.376642, 0.376706, 0.376672, 0.043623, 0.043675, 0.0436525, 6e-06, 8e-06, 6.875e-06
0.387076, 0.387143, 0.387106, 0.043913, 0.043966, 0.0439444, 6e-06, 7e-06, 6.75e-06
0.377087, 0.377171, 0.377121, 0.043619, 0.043689, 0.0436643, 7e-06, 8e-06, 7.375e-06
0.381583, 0.381634, 0.381608, 0.043856, 0.043904, 0.0438762, 7e-06, 8e-06, 7.875e-06
0.375821, 0.375879, 0.37585, 0.043597, 0.043632, 0.0436198, 6e-06, 7e-06, 6.375e-06
0.374184, 0.374239, 0.37421, 0.043435, 0.043474, 0.0434587, 7e-06, 7e-06, 7e-06
0.382734, 0.382802, 0.382764, 0.043488, 0.043545, 0.0435215, 7e-06, 7e-06, 7e-06
0.376207, 0.376293, 0.376243, 0.043462, 0.043532, 0.0435076, 6e-06, 7e-06, 6.75e-06
0.374833, 0.37594, 0.374993, 0.042802, 0.043936, 0.0437745, 6e-06, 7e-06, 6.625e-06
0.380752, 0.380806, 0.380779, 0.043815, 0.043853, 0.0438379, 6e-06, 8e-06, 7e-06
0.374536, 0.374593, 0.374564, 0.043792, 0.043833, 0.043815, 6e-06, 8e-06, 7e-06
0.382979, 0.383036, 0.383008, 0.043842, 0.043881, 0.0438645, 6e-06, 8e-06, 7.625e-06
0.375333, 0.375387, 0.375357, 0.043777, 0.043821, 0.0438021, 7e-06, 8e-06, 7.625e-06
0.380799, 0.380842, 0.380817, 0.043729, 0.043768, 0.0437493, 7e-06, 8e-06, 7.375e-06
0.381063, 0.381127, 0.381091, 0.043538, 0.043607, 0.0435839, 7e-06, 8e-06, 7.125e-06
0.379747, 0.379797, 0.379769, 0.043752, 0.04379, 0.0437753, 7e-06, 7e-06, 7e-06
0.375898, 0.375953, 0.375924, 0.043702, 0.043743, 0.0437247, 6e-06, 7e-06, 6.875e-06
0.382765, 0.382836, 0.3828, 0.043971, 0.044038, 0.044014, 7e-06, 1e-05, 7.5e-06
0.373956, 0.374012, 0.373985, 0.043523, 0.043558, 0.0435463, 6e-06, 8e-06, 7.125e-06
0.374744, 0.374808, 0.374774, 0.043614, 0.043683, 0.0436574, 7e-06, 7e-06, 7e-06
0.381371, 0.381416, 0.381394, 0.043907, 0.043935, 0.0439249, 7e-06, 8e-06, 7.125e-06
0.374255, 0.374301, 0.374276, 0.043725, 0.043765, 0.0437432, 7e-06, 7e-06, 7e-06
0.37816, 0.37821, 0.378178, 0.043719, 0.043765, 0.0437447, 6e-06, 8e-06, 7.25e-06
0.380278, 0.380345, 0.380308, 0.043714, 0.04378, 0.0437578, 8e-06, 9e-06, 8.125e-06
0.375995, 0.376059, 0.376023, 0.043833, 0.04389, 0.0438646, 6e-06, 7e-06, 6.875e-06
0.374832, 0.37582, 0.374979, 0.042701, 0.043715, 0.0435669, 6e-06, 7e-06, 6.75e-06
0.379328, 0.379388, 0.379358, 0.043782, 0.043824, 0.0438084, 7e-06, 8e-06, 7.125e-06
0.382544, 0.382603, 0.382571, 0.043618, 0.043676, 0.0436449, 6e-06, 7e-06, 6.875e-06
0.381317, 0.381363, 0.381339, 0.043677, 0.043719, 0.0436964, 6e-06, 7e-06, 6.875e-06
0.384158, 0.384245, 0.384194, 0.043644, 0.043714, 0.0436895, 6e-06, 7e-06, 6.625e-06
0.381772, 0.381816, 0.381791, 0.043447, 0.043489, 0.0434674, 6e-06, 8e-06, 6.75e-06
0.374947, 0.375007, 0.374977, 0.043756, 0.043799, 0.0437808, 7e-06, 7e-06, 7e-06
0.374285, 0.374332, 0.374304, 0.04372, 0.043763, 0.0437438, 7e-06, 8e-06, 7.125e-06
0.387318, 0.387372, 0.387345, 0.043705, 0.043745, 0.0437276, 7e-06, 1e-05, 8.5e-06
0.380284, 0.380366, 0.380318, 0.043664, 0.043728, 0.0437073, 6e-06, 7e-06, 6.875e-06
0.378695, 0.378755, 0.378722, 0.043616, 0.04367, 0.0436465, 6e-06, 8e-06, 6.75e-06
0.389794, 0.389853, 0.389824, 0.043587, 0.043642, 0.043625, 7e-06, 7e-06, 7e-06
0.374222, 0.374281, 0.37425, 0.043692, 0.043752, 0.0437314, 7e-06, 8e-06, 7.5e-06
0.382151, 0.382196, 0.38217, 0.043553, 0.043595, 0.0435749, 6e-06, 8e-06, 6.875e-06
0.388493, 0.388546, 0.38852, 0.043837, 0.043869, 0.0438575, 7e-06, 8e-06, 7.125e-06
0.383098, 0.383159, 0.383125, 0.043645, 0.04371, 0.0436866, 6e-06, 7e-06, 6.875e-06
0.383441, 0.383492, 0.383464, 0.043762, 0.043812, 0.0437855, 6e-06, 7e-06, 6.875e-06
0.379571, 0.379631, 0.379602, 0.043851, 0.043911, 0.04389, 7e-06, 8e-06, 7.75e-06
0.388824, 0.388883, 0.388848, 0.04362, 0.043687, 0.0436645, 7e-06, 9e-06, 7.875e-06
0.378988, 0.380113, 0.379155, 0.042906, 0.044008, 0.043858, 6e-06, 7e-06, 6.75e-06
0.386395, 0.386448, 0.386419, 0.043793, 0.043832, 0.0438155, 6e-06, 9e-06, 7.5e-06
0.38267, 0.382736, 0.382701, 0.043924, 0.043975, 0.0439545, 6e-06, 8e-06, 6.75e-06
0.38711, 0.387174, 0.38714, 0.043654, 0.043705, 0.0436839, 6e-06, 7e-06, 6.625e-06
0.390362, 0.391303, 0.390506, 0.042802, 0.043726, 0.043597, 5e-06, 7e-06, 6.75e-06
0.385191, 0.385242, 0.385214, 0.044181, 0.044224, 0.0442045, 6e-06, 7e-06, 6.125e-06
0.373741, 0.374877, 0.37403, 0.042996, 0.04416, 0.0438691, 6e-06, 8e-06, 6.625e-06
0.394967, 0.395024, 0.394995, 0.043661, 0.04372, 0.0436989, 6e-06, 8e-06, 7e-06
0.379584, 0.379646, 0.379613, 0.044153, 0.04422, 0.044194, 7e-06, 8e-06, 7.5e-06
0.37808, 0.378131, 0.378104, 0.043811, 0.043851, 0.0438336, 7e-06, 8e-06, 7.875e-06
0.374521, 0.374579, 0.374549, 0.043572, 0.043616, 0.0435981, 6e-06, 7e-06, 6.5e-06
0.387782, 0.387844, 0.387813, 0.043874, 0.043935, 0.043913, 5e-06, 8e-06, 6.875e-06
0.392933, 0.392995, 0.392963, 0.043869, 0.04393, 0.0439092, 6e-06, 8e-06, 7.125e-06
0.384444, 0.384485, 0.384461, 0.043471, 0.04351, 0.043491, 6e-06, 7e-06, 6.625e-06
0.388855, 0.389772, 0.388986, 0.042597, 0.043544, 0.0434094, 6e-06, 7e-06, 6.875e-06
0.39806, 0.398125, 0.39809, 0.043446, 0.043499, 0.0434763, 6e-06, 8e-06, 6.75e-06
0.391304, 0.391363, 0.391335, 0.043711, 0.04375, 0.0437342, 6e-06, 8e-06, 7e-06
0.385429, 0.386451, 0.385572, 0.043115, 0.04416, 0.044017, 6e-06, 7e-06, 6.625e-06
0.384979, 0.385034, 0.385005, 0.043735, 0.043794, 0.0437735, 6e-06, 8e-06, 6.875e-06
0.388742, 0.388792, 0.388766, 0.043765, 0.043802, 0.0437849, 7e-06, 9e-06, 8.625e-06
0.398164, 0.398219, 0.398192, 0.043746, 0.043785, 0.0437681, 6e-06, 9e-06, 7.125e-06
0.384559, 0.384617, 0.384588, 0.043635, 0.043713, 0.0436919, 6e-06, 7e-06, 6.875e-06
0.385508, 0.385563, 0.385535, 0.043696, 0.043736, 0.0437195, 6e-06, 8e-06, 7e-06
0.394167, 0.394229, 0.394195, 0.043793, 0.043859, 0.0438343, 6e-06, 7e-06, 6.875e-06
0.384127, 0.384182, 0.384154, 0.043858, 0.043902, 0.043883, 7e-06, 8e-06, 7.625e-06
0.394708, 0.394757, 0.394731, 0.043832, 0.043866, 0.0438532, 6e-06, 8e-06, 7e-06
0.383995, 0.384983, 0.384149, 0.042931, 0.043905, 0.0437606, 5e-06, 7e-06, 6.625e-06
0.383165, 0.383219, 0.383192, 0.043685, 0.043724, 0.043708, 6e-06, 8e-06, 6.875e-06
0.390879, 0.390932, 0.390903, 0.043781, 0.043823, 0.0438058, 6e-06, 8e-06, 7.25e-06
0.382224, 0.38229, 0.382254, 0.043781, 0.043834, 0.0438125, 7e-06, 9e-06, 8e-06
0.39142, 0.391483, 0.39145, 0.043681, 0.043746, 0.0437231, 6e-06, 8e-06, 7e-06
0.384395, 0.38448, 0.384434, 0.043663, 0.043731, 0.0436976, 5e-06, 7e-06, 6.625e-06
0.387312, 0.388233, 0.387447, 0.042841, 0.043762, 0.0436251, 6e-06, 7e-06, 6.5e-06
0.397247, 0.397331, 0.397284, 0.043615, 0.043677, 0.0436559, 6e-06, 8e-06, 7e-06
0.384263, 0.38432, 0.384289, 0.043756, 0.043812, 0.0437936, 6e-06, 7e-06, 6.5e-06
0.387903, 0.388817, 0.388038, 0.042839, 0.043775, 0.0436396, 6e-06, 8e-06, 6.875e-06
0.399479, 0.399534, 0.399505, 0.043933, 0.04397, 0.0439565, 6e-06, 8e-06, 7e-06
0.382272, 0.383332, 0.382432, 0.043478, 0.044525, 0.0443752, 6e-06, 8e-06, 6.5e-06
0.400144, 0.400192, 0.400165, 0.044022, 0.044062, 0.0440454, 6e-06, 7e-06, 6.875e-06
0.39623, 0.397304, 0.396385, 0.04312, 0.044186, 0.0440365, 7e-06, 8e-06, 7.875e-06
0.39438, 0.394435, 0.394405, 0.043939, 0.043979, 0.0439629, 6e-06, 8e-06, 7.25e-06
0.389649, 0.3897, 0.389674, 0.043711, 0.043751, 0.0437324, 6e-06, 7e-06, 6.375e-06
0.397172, 0.397229, 0.3972, 0.043795, 0.043837, 0.0438192, 6e-06, 7e-06, 6.125e-06
0.387291, 0.388526, 0.387465, 0.043539, 0.044763, 0.0445969, 6e-06, 7e-06, 6.75e-06
0.394888, 0.394945, 0.394913, 0.043928, 0.043972, 0.043954, 6e-06, 7e-06, 6.5e-06
0.392548, 0.392624, 0.392575, 0.043633, 0.043703, 0.043678, 6e-06, 7e-06, 6.75e-06
0.379293, 0.380457, 0.379457, 0.043241, 0.044436, 0.04427, 6e-06, 7e-06, 6.625e-06
0.393054, 0.393108, 0.393081, 0.043548, 0.043581, 0.0435689, 5e-06, 7e-06, 6.75e-06
0.394181, 0.394224, 0.394201, 0.043681, 0.04372, 0.0436983, 6e-06, 8e-06, 7.125e-06
0.386508, 0.386566, 0.386535, 0.043852, 0.043917, 0.0438929, 8e-06, 9e-06, 8.25e-06
0.38336, 0.383415, 0.383387, 0.043653, 0.043695, 0.0436771, 6e-06, 8e-06, 7.125e-06
0.396436, 0.397514, 0.39659, 0.043272, 0.044341, 0.0441936, 6e-06, 8e-06, 7.25e-06
0.401709, 0.402821, 0.402006, 0.043819, 0.044958, 0.0446588, 6e-06, 8e-06, 7.125e-06
0.390553, 0.390606, 0.390578, 0.043586, 0.043625, 0.0436124, 6e-06, 7e-06, 6.75e-06
0.392595, 0.392636, 0.392615, 0.043908, 0.04393, 0.0439225, 6e-06, 8e-06, 7.375e-06
0.399999, 0.400046, 0.400019, 0.04371, 0.043751, 0.0437311, 6e-06, 9e-06, 6.625e-06
0.405167, 0.405222, 0.405195, 0.0438, 0.043839, 0.0438225, 7e-06, 8e-06, 7.375e-06
0.397559, 0.39761, 0.397584, 0.043635, 0.043671, 0.0436565, 6e-06, 8e-06, 6.875e-06
0.393465, 0.393511, 0.393487, 0.044309, 0.044353, 0.0443282, 7e-06, 9e-06, 8e-06
0.381693, 0.381751, 0.381721, 0.043672, 0.043717, 0.0436975, 7e-06, 9e-06, 8.375e-06
0.391322, 0.391388, 0.391353, 0.04351, 0.043563, 0.0435407, 6e-06, 8e-06, 6.875e-06
0.384314, 0.384359, 0.384336, 0.043867, 0.043894, 0.0438856, 6e-06, 8e-06, 7e-06
0.389649, 0.38971, 0.389678, 0.043895, 0.04394, 0.0439226, 6e-06, 7e-06, 6.625e-06
0.387174, 0.388123, 0.387309, 0.042756, 0.043699, 0.0435653, 6e-06, 7e-06, 6.25e-06
0.390276, 0.390332, 0.390301, 0.043658, 0.0437, 0.0436832, 6e-06, 7e-06, 6.125e-06
0.382434, 0.382516, 0.382469, 0.0436, 0.043667, 0.0436424, 6e-06, 7e-06, 6.875e-06
0.394886, 0.395797, 0.395029, 0.042897, 0.043786, 0.0436579, 6e-06, 8e-06, 6.625e-06
0.382058, 0.383128, 0.382237, 0.042779, 0.043814, 0.0436639, 6e-06, 7e-06, 6.375e-06
0.390227, 0.39146, 0.390557, 0.042674, 0.043889, 0.0435731, 207.377, 207.392, 207.379
0.427493, 0.430172, 0.429006, 0.046908, 0.04958, 0.0480684, 7e-06, 8e-06, 7.125e-06
0.378347, 0.378395, 0.378366, 0.044637, 0.044676, 0.044659, 5e-06, 8e-06, 7e-06
0.378443, 0.378491, 0.378467, 0.044627, 0.04467, 0.0446474, 6e-06, 8e-06, 6.875e-06
0.378527, 0.378562, 0.378542, 0.044543, 0.044574, 0.0445587, 7e-06, 7e-06, 7e-06
0.378748, 0.378802, 0.378775, 0.04474, 0.044779, 0.0447626, 6e-06, 7e-06, 6.875e-06
0.378731, 0.378774, 0.378749, 0.044623, 0.044661, 0.0446441, 6e-06, 7e-06, 6.5e-06
0.378657, 0.378706, 0.378678, 0.044632, 0.04468, 0.0446555, 6e-06, 7e-06, 6.5e-06
0.377844, 0.37789, 0.377861, 0.044574, 0.044617, 0.0445974, 6e-06, 7e-06, 6.75e-06
0.378358, 0.378418, 0.378387, 0.044541, 0.044586, 0.0445679, 6e-06, 7e-06, 6.625e-06
0.378142, 0.378205, 0.378173, 0.044576, 0.044624, 0.0446044, 7e-06, 8e-06, 7.5e-06
0.378035, 0.378097, 0.378066, 0.044457, 0.044502, 0.0444824, 6e-06, 8e-06, 7.375e-06
0.377989, 0.378051, 0.378022, 0.044484, 0.044523, 0.0445097, 6e-06, 7e-06, 6.25e-06
0.377446, 0.377509, 0.377473, 0.044472, 0.044525, 0.044502, 6e-06, 8e-06, 7e-06
0.377762, 0.377818, 0.377789, 0.044588, 0.044633, 0.0446135, 6e-06, 8e-06, 6.75e-06
0.377985, 0.378035, 0.378008, 0.044578, 0.044618, 0.0446006, 6e-06, 8e-06, 7.5e-06
0.378068, 0.378113, 0.378086, 0.04454, 0.044579, 0.0445621, 6e-06, 7e-06, 6.375e-06
0.378224, 0.378278, 0.378252, 0.045167, 0.045207, 0.0451894, 7e-06, 8e-06, 7.125e-06
0.379678, 0.379742, 0.379708, 0.044552, 0.044604, 0.0445816, 6e-06, 8e-06, 7e-06
0.377861, 0.377915, 0.377891, 0.044561, 0.0446, 0.0445793, 6e-06, 7e-06, 6.875e-06
0.37847, 0.378539, 0.378504, 0.044512, 0.044562, 0.0445422, 7e-06, 9e-06, 7.25e-06
0.377981, 0.378036, 0.378005, 0.044693, 0.044739, 0.0447189, 7e-06, 8e-06, 7.125e-06
0.378133, 0.378184, 0.378157, 0.044622, 0.044662, 0.0446448, 7e-06, 8e-06, 7.125e-06
0.377484, 0.377554, 0.37752, 0.044506, 0.04456, 0.044535, 7e-06, 7e-06, 7e-06
0.37818, 0.378251, 0.378216, 0.044559, 0.044616, 0.0445901, 6e-06, 8e-06, 7.25e-06
0.377895, 0.377954, 0.377921, 0.04444, 0.044494, 0.0444686, 7e-06, 7e-06, 7e-06
0.378457, 0.378524, 0.37849, 0.044811, 0.044861, 0.0448406, 7e-06, 8e-06, 7.5e-06
0.378047, 0.378117, 0.378082, 0.044445, 0.044499, 0.0444765, 7e-06, 8e-06, 7.75e-06
0.378043, 0.378104, 0.378071, 0.044606, 0.044652, 0.0446331, 6e-06, 7e-06, 6.875e-06
0.377762, 0.377818, 0.377789, 0.044463, 0.044518, 0.0444881, 6e-06, 7e-06, 6.875e-06
0.378388, 0.378436, 0.378408, 0.044435, 0.04448, 0.0444601, 7e-06, 8e-06, 7.25e-06
0.378179, 0.378227, 0.378204, 0.044493, 0.044537, 0.044512, 7e-06, 8e-06, 7.5e-06
0.379325, 0.379381, 0.37935, 0.044611, 0.044659, 0.044638, 6e-06, 8e-06, 7e-06
0.379243, 0.379314, 0.379277, 0.045034, 0.04509, 0.0450658, 5e-06, 7e-06, 6.75e-06
0.378457, 0.378522, 0.378488, 0.044625, 0.044678, 0.0446546, 6e-06, 8e-06, 6.625e-06
0.37846, 0.37851, 0.378483, 0.044629, 0.044676, 0.0446524, 6e-06, 8e-06, 6.75e-06
0.379058, 0.379123, 0.379088, 0.04441, 0.044461, 0.0444406, 6e-06, 7e-06, 6.75e-06
0.377986, 0.378053, 0.378015, 0.044666, 0.044723, 0.0447009, 6e-06, 7e-06, 6.5e-06
0.378962, 0.379027, 0.378994, 0.044617, 0.044671, 0.0446452, 6e-06, 8e-06, 6.75e-06
0.37898, 0.379047, 0.379013, 0.044612, 0.044666, 0.0446422, 5e-06, 9e-06, 6.75e-06
0.378508, 0.378576, 0.378542, 0.044437, 0.044492, 0.0444666, 7e-06, 8e-06, 7.375e-06
0.377467, 0.377517, 0.377489, 0.048803, 0.048853, 0.0488274, 7e-06, 1.1e-05, 7.5e-06
0.383546, 0.383614, 0.38358, 0.044488, 0.044541, 0.0445175, 6e-06, 8e-06, 7e-06
0.378567, 0.378613, 0.378587, 0.044659, 0.044703, 0.044681, 6e-06, 7e-06, 6.75e-06
0.378322, 0.37838, 0.378348, 0.044524, 0.044569, 0.0445512, 6e-06, 7e-06, 6.5e-06
0.378426, 0.378473, 0.378445, 0.044517, 0.04456, 0.04454, 6e-06, 7e-06, 6.875e-06
0.377887, 0.377956, 0.377918, 0.044426, 0.044484, 0.0444599, 6e-06, 7e-06, 6.75e-06
0.378106, 0.378162, 0.378135, 0.044519, 0.044562, 0.0445424, 6e-06, 7e-06, 6.5e-06
0.379968, 0.380025, 0.379998, 0.044403, 0.044437, 0.0444247, 6e-06, 7e-06, 6.25e-06
0.377861, 0.377909, 0.377885, 0.04457, 0.044604, 0.0445899, 6e-06, 8e-06, 7e-06
0.378066, 0.378126, 0.3781, 0.044427, 0.04446, 0.0444498, 7e-06, 8e-06, 7.125e-06
0.378028, 0.378072, 0.378047, 0.044463, 0.044504, 0.0444831, 7e-06, 9e-06, 7.625e-06
0.377669, 0.377712, 0.377687, 0.04443, 0.044468, 0.0444499, 6e-06, 8e-06, 7e-06
0.377938, 0.378, 0.377967, 0.044581, 0.044632, 0.0446105, 5e-06, 9e-06, 7.125e-06
0.377687, 0.377732, 0.377708, 0.044857, 0.044888, 0.0448767, 6e-06, 7e-06, 6.875e-06
0.378323, 0.378391, 0.378354, 0.044427, 0.04448, 0.0444584, 5e-06, 7e-06, 6.375e-06
0.377886, 0.377952, 0.37792, 0.044548, 0.044598, 0.0445769, 6e-06, 7e-06, 6.875e-06
0.378175, 0.378241, 0.378206, 0.04445, 0.044509, 0.0444816, 6e-06, 8e-06, 7e-06
0.378333, 0.378401, 0.378369, 0.044607, 0.044658, 0.0446356, 7e-06, 8e-06, 7.125e-06
0.378014, 0.378071, 0.378043, 0.044531, 0.04457, 0.0445536, 6e-06, 7e-06, 6.875e-06
0.377942, 0.377982, 0.377962, 0.044477, 0.044516, 0.0444941, 7e-06, 7e-06, 7e-06
0.377382, 0.377423, 0.377403, 0.044437, 0.044464, 0.0444507, 6e-06, 9e-06, 7.75e-06
0.378017, 0.378069, 0.378041, 0.044455, 0.044498, 0.0444799, 6e-06, 9e-06, 6.75e-06
0.378858, 0.378906, 0.378879, 0.044641, 0.044682, 0.0446641, 7e-06, 9e-06, 7.25e-06
0.377956, 0.378027, 0.377991, 0.044626, 0.04468, 0.0446567, 7e-06, 8e-06, 7.125e-06
0.377461, 0.377525, 0.377493, 0.044452, 0.0445, 0.0444796, 6e-06, 7e-06, 6.5e-06
0.377698, 0.377752, 0.377724, 0.04468, 0.044723, 0.0447043, 6e-06, 8e-06, 7.625e-06
0.377397, 0.377463, 0.377429, 0.044615, 0.044665, 0.0446439, 7e-06, 9e-06, 8e-06
0.377419, 0.377482, 0.377451, 0.044574, 0.044622, 0.0446006, 5e-06, 9e-06, 6.875e-06
0.377291, 0.377338, 0.377314, 0.044573, 0.044604, 0.0445927, 6e-06, 9e-06, 7.125e-06
0.377594, 0.377636, 0.377618, 0.044717, 0.044738, 0.044731, 7e-06, 8e-06, 7.5e-06
0.393748, 0.39379, 0.393769, 0.044988, 0.045028, 0.0450054, 7e-06, 1.2e-05, 8.375e-06
0.380853, 0.380895, 0.380872, 0.044711, 0.044755, 0.0447312, 6e-06, 7e-06, 6.5e-06
0.378185, 0.378228, 0.378203, 0.044461, 0.044501, 0.0444811, 6e-06, 7e-06, 6.625e-06
0.377822, 0.377866, 0.377843, 0.044641, 0.044682, 0.0446597, 5e-06, 7e-06, 6.75e-06
0.384812, 0.384863, 0.384838, 0.045072, 0.045108, 0.0450925, 6e-06, 1e-05, 7.25e-06
0.379458, 0.379505, 0.379478, 0.04446, 0.044502, 0.0444802, 7e-06, 8e-06, 7.125e-06
0.377394, 0.377453, 0.377422, 0.044673, 0.044714, 0.0446982, 7e-06, 7e-06, 7e-06
0.377768, 0.37782, 0.377793, 0.044585, 0.044626, 0.044608, 7e-06, 7e-06, 7e-06
0.377276, 0.377325, 0.3773, 0.044571, 0.044615, 0.0445931, 6e-06, 7e-06, 6.75e-06
0.378394, 0.378461, 0.37843, 0.044403, 0.04445, 0.044429, 6e-06, 8e-06, 6.875e-06
0.37847, 0.37852, 0.378492, 0.044549, 0.044594, 0.0445729, 8e-06, 8e-06, 8e-06
0.377039, 0.377088, 0.377062, 0.044631, 0.044665, 0.044652, 6e-06, 7e-06, 6.875e-06
0.37783, 0.377877, 0.377852, 0.044669, 0.044713, 0.0446894, 7e-06, 8e-06, 7.125e-06
0.377813, 0.377872, 0.377841, 0.044434, 0.04448, 0.0444613, 6e-06, 7e-06, 6.5e-06
0.37776, 0.377828, 0.377793, 0.044386, 0.044438, 0.0444166, 7e-06, 7e-06, 7e-06
0.37789, 0.377943, 0.377916, 0.044596, 0.044636, 0.0446181, 6e-06, 7e-06, 6.875e-06
0.377944, 0.37799, 0.377967, 0.044471, 0.044503, 0.0444914, 7e-06, 7e-06, 7e-06
0.39026, 0.390334, 0.390297, 0.047798, 0.047857, 0.0478304, 6e-06, 1e-05, 7.5e-06
0.380147, 0.380196, 0.380169, 0.044563, 0.044607, 0.0445855, 6e-06, 7e-06, 6.875e-06
0.377512, 0.377562, 0.377534, 0.044618, 0.044658, 0.0446414, 7e-06, 8e-06, 7.375e-06
0.380494, 0.380549, 0.380515, 0.044608, 0.044658, 0.0446369, 6e-06, 8e-06, 7.5e-06
0.377236, 0.377288, 0.377261, 0.044785, 0.044826, 0.0448075, 7e-06, 7e-06, 7e-06
0.377394, 0.377459, 0.377426, 0.044564, 0.044614, 0.0445913, 5e-06, 8e-06, 6.75e-06
0.378382, 0.378418, 0.378398, 0.044637, 0.044672, 0.0446535, 6e-06, 7e-06, 6.375e-06
0.377819, 0.37787, 0.377845, 0.044622, 0.044651, 0.044641, 6e-06, 7e-06, 6.875e-06
