Time step, Pipe time (min), Pipe time (max), Pipe time (ave), Rend time (min), Rend time (max), Rend time (ave), Save time (min), Save time (max), Save time (ave), Comp time (min), Comp time (max), Comp time (ave)
180, 0.00165, 0.003346, 0.00230525, 0.029537, 0.431062, 0.130065, 0, 0.0148, 0.00185025, 0.002193, 0.404626, 0.301512
190, 0.001637, 0.003304, 0.002183, 0.02956, 0.354766, 0.117925, 0, 0.014718, 0.00184, 0.002021, 0.327383, 0.237954
10, 0.001648, 0.003107, 0.00202288, 0.03019, 0.412966, 0.123335, 0, 0.014732, 0.00184163, 0.002019, 0.383765, 0.289756
20, 0.001712, 0.002765, 0.00208113, 0.029522, 0.35631, 0.119662, 0, 0.014761, 0.0018455, 0.002001, 0.325358, 0.236232
30, 0.001896, 0.003328, 0.00268625, 0.029117, 0.471413, 0.142949, 0, 0.015043, 0.00188075, 0.002034, 0.441098, 0.328808
40, 0.001678, 0.003319, 0.00240012, 0.029708, 0.4355, 0.132223, 0, 0.014976, 0.00187225, 0.002064, 0.408373, 0.303756
50, 0.001632, 0.003329, 0.00221325, 0.029348, 0.421346, 0.122917, 0, 0.014695, 0.001837, 0.002033, 0.395065, 0.299797
60, 0.001677, 0.003178, 0.00210225, 0.029373, 0.35624, 0.119504, 0, 0.014792, 0.00184913, 0.002041, 0.329327, 0.236896
70, 0.001677, 0.003327, 0.00236813, 0.029591, 0.356898, 0.118388, 0, 0.014826, 0.00185337, 0.002032, 0.326856, 0.239725
80, 0.001727, 0.003317, 0.002241, 0.02957, 0.35525, 0.115834, 0, 0.015061, 0.00188288, 0.002034, 0.328006, 0.240735
90, 0.001642, 0.003337, 0.00225287, 0.029296, 0.433302, 0.12421, 0, 0.014755, 0.001845, 0.002033, 0.40727, 0.309784
100, 0.001636, 0.003344, 0.00209163, 0.029631, 0.346477, 0.11134, 0, 0.014732, 0.00184188, 0.002023, 0.32047, 0.236618
110, 0.001673, 0.003334, 0.002124, 0.02912, 0.439472, 0.131686, 0, 0.014738, 0.00184238, 0.002041, 0.413453, 0.309277
120, 0.001697, 0.003027, 0.00220262, 0.029459, 0.398246, 0.123844, 0, 0.014895, 0.00186213, 0.001829, 0.369263, 0.274574
130, 0.001648, 0.003342, 0.00220675, 0.029349, 0.441122, 0.134826, 0, 0.014728, 0.00184113, 0.002036, 0.4143, 0.307608
140, 0.001641, 0.003071, 0.00234487, 0.029765, 0.41605, 0.126259, 0, 0.014808, 0.00185113, 0.002665, 0.389481, 0.290291
150, 0.001667, 0.00333, 0.00220187, 0.029082, 0.425218, 0.129625, 0, 0.014839, 0.00185488, 0.002043, 0.399138, 0.296313
160, 0.001698, 0.002789, 0.00218012, 0.029449, 0.354111, 0.116789, 0, 0.014915, 0.0018645, 0.002011, 0.324393, 0.23741
170, 0.001677, 0.003309, 0.00222575, 0.030592, 0.419391, 0.121515, 0, 0.014905, 0.00186325, 0.00202, 0.392331, 0.298484
180, 0.001795, 0.00347, 0.00228387, 0.029459, 0.424852, 0.127465, 0, 0.014637, 0.00182962, 0.001828, 0.397284, 0.297401
190, 0.001627, 0.002757, 0.00205913, 0.02946, 0.352844, 0.111493, 0, 0.014632, 0.00182925, 0.00203, 0.325584, 0.241145
10, 0.001648, 0.003371, 0.00221175, 0.02955, 0.449162, 0.124481, 0, 0.014679, 0.001835, 0.002006, 0.422462, 0.325784
20, 0.001667, 0.00276, 0.00198662, 0.030534, 0.348777, 0.113575, 0, 0.014652, 0.00183163, 0.002043, 0.319085, 0.235181
30, 0.001639, 0.002826, 0.00220087, 0.029555, 0.353091, 0.114034, 0, 0.014803, 0.00185075, 0.002027, 0.325734, 0.238415
40, 0.001699, 0.003327, 0.0022335, 0.029621, 0.348391, 0.115121, 0, 0.01471, 0.00183875, 0.002033, 0.317812, 0.233844
50, 0.001629, 0.003181, 0.0022915, 0.029124, 0.426984, 0.130811, 0, 0.014839, 0.00185513, 0.002103, 0.400718, 0.297104
60, 0.001667, 0.003227, 0.00224225, 0.029145, 0.425411, 0.128014, 0, 0.014682, 0.0018355, 0.001828, 0.399039, 0.297585
70, 0.001635, 0.003312, 0.00218362, 0.02964, 0.354348, 0.117413, 0, 0.014768, 0.00184625, 0.002014, 0.32813, 0.238033
80, 0.001639, 0.003324, 0.00227037, 0.029115, 0.473124, 0.139042, 0, 0.014963, 0.00187063, 0.002033, 0.446943, 0.335126
90, 0.001818, 0.003319, 0.002254, 0.029426, 0.41758, 0.132941, 0, 0.014683, 0.0018355, 0.002035, 0.390512, 0.28541
100, 0.001663, 0.003341, 0.00250312, 0.029472, 0.354374, 0.114644, 0, 0.01486, 0.00185775, 0.002032, 0.327187, 0.240272
110, 0.001644, 0.002789, 0.00222025, 0.029952, 0.35534, 0.119568, 0, 0.014762, 0.00184538, 0.002112, 0.323903, 0.235585
120, 0.00165, 0.00271, 0.00211313, 0.029873, 0.353168, 0.114908, 0, 0.014747, 0.00184363, 0.002024, 0.325864, 0.237812
130, 0.001826, 0.00305, 0.002549, 0.030647, 0.401601, 0.12416, 0, 0.014774, 0.00184713, 0.001856, 0.373182, 0.277035
140, 0.001667, 0.003321, 0.00229912, 0.029607, 0.389968, 0.121875, 0, 0.014805, 0.00185088, 0.001837, 0.363074, 0.268038
150, 0.001647, 0.003354, 0.00234538, 0.029169, 0.433053, 0.13072, 0, 0.014694, 0.00183675, 0.002023, 0.40681, 0.302899
160, 0.001652, 0.002789, 0.0021195, 0.028864, 0.356745, 0.115292, 0, 0.014753, 0.00184412, 0.002037, 0.330184, 0.240837
170, 0.001852, 0.003304, 0.00273713, 0.029881, 0.427139, 0.130209, 0, 0.014898, 0.00186238, 0.001829, 0.396442, 0.296307
180, 0.001657, 0.00332, 0.0022345, 0.029574, 0.51315, 0.133339, 0, 0.014858, 0.00185725, 0.002053, 0.487337, 0.381019
190, 0.001947, 0.00298, 0.00234113, 0.029738, 0.392122, 0.126876, 0, 0.014957, 0.00186988, 0.001832, 0.361641, 0.265635
10, 0.001668, 0.003395, 0.0023275, 0.028816, 0.414896, 0.124117, 0, 0.014825, 0.0018535, 0.004989, 0.393284, 0.294561
20, 0.001667, 0.003245, 0.00230075, 0.029551, 0.423167, 0.129197, 0, 0.014756, 0.00184513, 0.002035, 0.396736, 0.294311
30, 0.001668, 0.003324, 0.00222088, 0.029335, 0.397671, 0.121607, 0, 0.014809, 0.00185138, 0.001798, 0.370939, 0.276882
40, 0.001659, 0.003461, 0.00248887, 0.029307, 0.423183, 0.125638, 0, 0.014787, 0.00184837, 0.001835, 0.396756, 0.297728
50, 0.001655, 0.002831, 0.00212712, 0.029195, 0.405118, 0.117113, 0, 0.014746, 0.00184338, 0.001834, 0.378877, 0.287986
60, 0.001658, 0.003318, 0.002669, 0.031003, 0.362769, 0.120241, 0, 0.01481, 0.0018515, 0.00203, 0.335262, 0.242629
70, 0.001653, 0.00315, 0.00241475, 0.02871, 0.347739, 0.114891, 0, 0.014895, 0.001862, 0.002003, 0.321408, 0.232511
80, 0.001647, 0.003463, 0.00245275, 0.028953, 0.405761, 0.123345, 0, 0.014932, 0.00186663, 0.001827, 0.379824, 0.282838
90, 0.001791, 0.003326, 0.00225925, 0.029545, 0.353509, 0.115432, 0, 0.014853, 0.00185675, 0.00202, 0.326658, 0.238765
100, 0.001662, 0.00299, 0.00223187, 0.029561, 0.403113, 0.119003, 0, 0.035512, 0.00443912, 0.001845, 0.376522, 0.284161
110, 0.001838, 0.003171, 0.0023315, 0.029657, 0.420301, 0.12294, 0, 0.014826, 0.00185363, 0.002035, 0.393107, 0.297799
120, 0.001679, 0.003335, 0.002269, 0.028935, 0.391923, 0.117421, 0, 0.014741, 0.00184262, 0.00183, 0.366155, 0.27527
130, 0.00168, 0.00346, 0.002248, 0.029037, 0.397017, 0.122753, 0, 0.014886, 0.001861, 0.001871, 0.371376, 0.274397
140, 0.001639, 0.003419, 0.00250838, 0.029327, 0.430341, 0.124778, 0, 0.014656, 0.00183213, 0.001852, 0.403707, 0.305924
150, 0.001663, 0.003337, 0.00245388, 0.029643, 0.355755, 0.1149, 0, 0.014779, 0.0018475, 0.002022, 0.328512, 0.241244
160, 0.001632, 0.003455, 0.00233062, 0.028946, 0.355087, 0.115269, 0, 0.014802, 0.00185025, 0.002015, 0.328603, 0.239134
170, 0.001658, 0.003416, 0.00242912, 0.029353, 0.422721, 0.123304, 0, 0.014982, 0.001873, 0.002339, 0.396328, 0.301224
180, 0.00166, 0.003473, 0.00222112, 0.028923, 0.505215, 0.13371, 0, 0.014953, 0.0018695, 0.002039, 0.480284, 0.372258
190, 0.001704, 0.003823, 0.00251375, 0.028786, 0.54739, 0.145923, 0, 0.014913, 0.00186425, 0.002051, 0.522498, 0.402418
10, 0.001654, 0.003323, 0.00230025, 0.029481, 0.467671, 0.12829, 0, 0.014872, 0.001859, 0.002037, 0.441339, 0.339757
20, 0.001651, 0.003327, 0.00214488, 0.029331, 0.495484, 0.132778, 0, 0.014781, 0.00184825, 0.002045, 0.469197, 0.363502
30, 0.00165, 0.003908, 0.00238625, 0.029603, 0.355946, 0.11236, 0, 0.01475, 0.00184375, 0.002027, 0.329564, 0.244738
40, 0.001665, 0.00394, 0.00260563, 0.029775, 0.356632, 0.118524, 0, 0.015069, 0.00188413, 0.002034, 0.326649, 0.238959
50, 0.001678, 0.003308, 0.00242988, 0.029507, 0.51071, 0.140871, 0, 0.015082, 0.00188563, 0.002058, 0.472317, 0.370197
60, 0.001645, 0.003316, 0.00217962, 0.030988, 0.428236, 0.123054, 0, 0.014778, 0.00184725, 0.002028, 0.401024, 0.305852
70, 0.001715, 0.003339, 0.0023115, 0.029566, 0.353092, 0.117531, 0, 0.014785, 0.00184838, 0.002034, 0.324328, 0.234957
80, 0.001653, 0.003477, 0.0026205, 0.029477, 0.350039, 0.113564, 0, 0.014741, 0.00184275, 0.002012, 0.323675, 0.236645
90, 0.001662, 0.003739, 0.00257175, 0.02919, 0.396796, 0.121016, 0, 0.014808, 0.00185138, 0.001842, 0.371148, 0.27685
100, 0.001674, 0.003879, 0.00221463, 0.029797, 0.347291, 0.114486, 0, 0.014833, 0.0018545, 0.001837, 0.319997, 0.233893
110, 0.001635, 0.003352, 0.0022145, 0.028787, 0.426465, 0.118667, 0, 0.014801, 0.0018505, 0.002024, 0.401545, 0.308742
120, 0.001639, 0.003469, 0.00219962, 0.029521, 0.348737, 0.11387, 0, 0.014664, 0.00183313, 0.002012, 0.320709, 0.234667
130, 0.001634, 0.002529, 0.00194063, 0.029595, 0.356312, 0.114583, 0, 0.01494, 0.00186763, 0.002555, 0.330053, 0.243069
140, 0.00166, 0.004163, 0.00244212, 0.029467, 0.419033, 0.125775, 0, 0.014771, 0.00184663, 0.002043, 0.392169, 0.294484
150, 0.001661, 0.004243, 0.00234712, 0.029586, 0.413757, 0.123436, 0, 0.014936, 0.00186725, 0.001836, 0.388337, 0.292291
160, 0.001604, 0.004146, 0.00260888, 0.029365, 0.452422, 0.135254, 0, 0.014706, 0.00183825, 0.002031, 0.425042, 0.318739
170, 0.001633, 0.004136, 0.00238075, 0.030461, 0.35721, 0.113916, 0, 0.014882, 0.00186038, 0.002031, 0.330519, 0.244383
180, 0.001786, 0.003025, 0.00237675, 0.030933, 0.404917, 0.123441, 0, 0.014787, 0.00184837, 0.001821, 0.377352, 0.281466
190, 0.001715, 0.003471, 0.00238962, 0.029909, 0.390936, 0.119434, 0, 0.014755, 0.0018445, 0.001845, 0.362611, 0.271336
10, 0.001695, 0.003514, 0.00236637, 0.028704, 0.415134, 0.120166, 0, 0.014942, 0.00186787, 0.001849, 0.389864, 0.29595
20, 0.001726, 0.004281, 0.00252637, 0.029357, 0.415599, 0.122651, 0, 0.014733, 0.00184162, 0.002025, 0.389379, 0.294919
30, 0.001655, 0.003957, 0.00221875, 0.029651, 0.353815, 0.11312, 0, 0.014769, 0.00184638, 0.002036, 0.327932, 0.242018
40, 0.00169, 0.004137, 0.00238787, 0.029631, 0.354319, 0.11469, 0, 0.014729, 0.00184138, 0.002043, 0.328516, 0.241609
50, 0.001686, 0.003447, 0.00244862, 0.029297, 0.406666, 0.127495, 0, 0.014964, 0.00187063, 0.001848, 0.380587, 0.279768
60, 0.001669, 0.003458, 0.00244687, 0.029553, 0.427403, 0.13124, 0, 0.014828, 0.00185388, 0.001829, 0.4008, 0.296721
70, 0.001671, 0.003806, 0.00219975, 0.029579, 0.348062, 0.115318, 0, 0.01503, 0.00187913, 0.002006, 0.322733, 0.233918
80, 0.001662, 0.004171, 0.00206163, 0.02935, 0.472322, 0.133891, 0, 0.014787, 0.00184863, 0.002017, 0.446945, 0.340131
90, 0.00165, 0.003504, 0.00243238, 0.029592, 0.419478, 0.124001, 0, 0.014938, 0.00186763, 0.001836, 0.391886, 0.296143
100, 0.001696, 0.004158, 0.00269825, 0.029295, 0.483283, 0.134539, 0, 0.014899, 0.00186263, 0.002049, 0.458378, 0.349655
110, 0.001675, 0.003799, 0.00245012, 0.02938, 0.430876, 0.127972, 0, 0.014959, 0.00187, 0.001837, 0.400677, 0.303729
120, 0.001633, 0.004136, 0.00224025, 0.02943, 0.426061, 0.123737, 0, 0.014718, 0.00183988, 0.00204, 0.40057, 0.304438
130, 0.001635, 0.002759, 0.00196275, 0.029733, 0.351285, 0.116491, 0, 0.014941, 0.00186775, 0.00185, 0.322748, 0.234187
140, 0.001814, 0.00318, 0.00237988, 0.029218, 0.414058, 0.12913, 0, 0.014927, 0.001866, 0.001844, 0.386042, 0.28558
150, 0.001657, 0.003369, 0.0019525, 0.029387, 0.431986, 0.123607, 0, 0.014795, 0.00184937, 0.00204, 0.405819, 0.309397
160, 0.001712, 0.003309, 0.00236788, 0.029583, 0.358699, 0.121373, 0, 0.014687, 0.00183613, 0.001839, 0.327925, 0.237035
170, 0.001692, 0.003312, 0.00224712, 0.02948, 0.400753, 0.122546, 0, 0.01474, 0.00184262, 0.002917, 0.374699, 0.279309
180, 0.001715, 0.003523, 0.00264038, 0.028998, 0.431597, 0.130542, 0, 0.014722, 0.00184038, 0.002029, 0.406419, 0.301723
190, 0.001714, 0.003304, 0.00265725, 0.029268, 0.405464, 0.122992, 0, 0.014733, 0.00184175, 0.002044, 0.379842, 0.282984
10, 0.001701, 0.00332, 0.00243987, 0.029392, 0.398406, 0.120699, 0, 0.014747, 0.00184363, 0.001913, 0.371273, 0.278274
20, 0.001696, 0.003427, 0.00227337, 0.0299, 0.409949, 0.122157, 0, 0.014772, 0.0018465, 0.001876, 0.380824, 0.286688
30, 0.001717, 0.003322, 0.00244662, 0.029213, 0.430483, 0.130574, 0, 0.014811, 0.0018515, 0.002027, 0.403145, 0.298885
40, 0.001682, 0.00331, 0.002505, 0.02965, 0.393297, 0.119217, 0, 0.014757, 0.00184475, 0.001853, 0.366778, 0.271989
50, 0.00172, 0.00331, 0.00214588, 0.028899, 0.429565, 0.124292, 0, 0.014811, 0.0018515, 0.002251, 0.403636, 0.305121
60, 0.001699, 0.00335, 0.00260675, 0.028843, 0.48476, 0.136702, 0, 0.014764, 0.00184562, 0.002062, 0.459457, 0.348859
70, 0.001763, 0.003375, 0.00251725, 0.029238, 0.421829, 0.131077, 0, 0.014767, 0.00184588, 0.002033, 0.396374, 0.291108
80, 0.001729, 0.003078, 0.0021835, 0.028688, 0.355334, 0.11277, 0, 0.014753, 0.00184425, 0.00201, 0.330312, 0.243434
90, 0.001854, 0.003343, 0.00238187, 0.029445, 0.348685, 0.112513, 0, 0.014705, 0.00183838, 0.002018, 0.319003, 0.237314
100, 0.001709, 0.00334, 0.0022765, 0.029159, 0.430216, 0.131223, 0, 0.015031, 0.00187887, 0.001856, 0.403465, 0.299432
110, 0.001682, 0.003344, 0.002487, 0.029482, 0.440207, 0.125125, 0, 0.015056, 0.00188213, 0.002033, 0.414571, 0.315528
120, 0.00169, 0.003324, 0.00245988, 0.033574, 0.422661, 0.126493, 0, 0.014803, 0.0018505, 0.00202, 0.392865, 0.295496
130, 0.001718, 0.002792, 0.00218088, 0.029498, 0.417501, 0.122404, 0, 0.014802, 0.00185037, 0.002033, 0.389647, 0.294409
140, 0.001757, 0.003309, 0.00243275, 0.02955, 0.355277, 0.117451, 0, 0.014764, 0.00184575, 0.001853, 0.324995, 0.237853
150, 0.001795, 0.003316, 0.00224087, 0.02961, 0.352667, 0.112595, 0, 0.01468, 0.001835, 0.001996, 0.325369, 0.241202
160, 0.001831, 0.003265, 0.00245625, 0.028836, 0.419743, 0.12973, 0, 0.014731, 0.00184175, 0.002064, 0.39395, 0.290339
170, 0.001676, 0.003332, 0.00264175, 0.029557, 0.471908, 0.142095, 0, 0.01472, 0.00184013, 0.001871, 0.44296, 0.329509
180, 0.001818, 0.002694, 0.00219975, 0.02942, 0.353801, 0.117064, 0, 0.014803, 0.00185075, 0.002018, 0.325381, 0.23698
190, 0.001715, 0.003322, 0.00248613, 0.028507, 0.393902, 0.122894, 0, 0.014889, 0.0018615, 0.001888, 0.367921, 0.270861
10, 0.001689, 0.003327, 0.00239113, 0.029728, 0.393331, 0.1227, 0, 0.014801, 0.00185013, 0.001854, 0.365724, 0.270479
20, 0.001647, 0.002338, 0.00194287, 0.030237, 0.36565, 0.112502, 0, 0.014846, 0.00185588, 0.002017, 0.336977, 0.252908
30, 0.001651, 0.003361, 0.0022955, 0.029389, 0.417708, 0.11946, 0, 0.014662, 0.001833, 0.001868, 0.391362, 0.299411
40, 0.00163, 0.003355, 0.00245275, 0.029398, 0.405278, 0.121369, 0, 0.014972, 0.00187188, 0.001853, 0.377312, 0.283801
50, 0.00166, 0.003324, 0.00234713, 0.029696, 0.416574, 0.121454, 0, 0.014974, 0.00187188, 0.00205, 0.389808, 0.295436
60, 0.001634, 0.003444, 0.0021685, 0.03104, 0.468563, 0.131654, 0, 0.014856, 0.00185738, 0.002022, 0.440802, 0.3378
70, 0.001677, 0.003324, 0.00228987, 0.029435, 0.427873, 0.128249, 0, 0.014819, 0.0018525, 0.001862, 0.397489, 0.2998
80, 0.001705, 0.00334, 0.002176, 0.02932, 0.404531, 0.123018, 0, 0.015056, 0.00188213, 0.001897, 0.374595, 0.280712
90, 0.001647, 0.003674, 0.00237063, 0.029429, 0.417599, 0.120579, 0, 0.014725, 0.00184088, 0.002038, 0.39157, 0.29858
100, 0.001656, 0.003349, 0.00228825, 0.029615, 0.349007, 0.114579, 0, 0.014788, 0.00184888, 0.002024, 0.322651, 0.235486
110, 0.001805, 0.003125, 0.00236388, 0.030441, 0.429489, 0.127678, 0, 0.01475, 0.00184388, 0.002067, 0.401696, 0.302102
120, 0.001805, 0.003001, 0.00234912, 0.028698, 0.347803, 0.112969, 0, 0.014879, 0.00186013, 0.002021, 0.322054, 0.235185
130, 0.001665, 0.003584, 0.0024075, 0.029336, 0.422823, 0.125337, 0, 0.014698, 0.0018375, 0.002035, 0.396658, 0.298643
140, 0.001688, 0.003126, 0.00218863, 0.029484, 0.346215, 0.111242, 0, 0.014815, 0.00185225, 0.001988, 0.31891, 0.234496
150, 0.00164, 0.002985, 0.0021595, 0.029537, 0.40154, 0.118862, 0, 0.014986, 0.00187338, 0.001879, 0.37507, 0.282964
160, 0.001648, 0.003459, 0.00254963, 0.029469, 0.428129, 0.129805, 0, 0.014952, 0.00186913, 0.002008, 0.40032, 0.29921
170, 0.001684, 0.003313, 0.002427, 0.029432, 0.417808, 0.123813, 0, 0.014714, 0.00183963, 0.002015, 0.390471, 0.294959
180, 0.001678, 0.003307, 0.00226013, 0.029364, 0.428309, 0.123406, 0, 0.014652, 0.00183175, 0.001867, 0.401598, 0.305596
190, 0.001654, 0.003319, 0.00208513, 0.030402, 0.432517, 0.125871, 0, 0.014845, 0.00185575, 0.002046, 0.404138, 0.307292
10, 0.001667, 0.003324, 0.00226425, 0.029444, 0.419173, 0.128975, 0, 0.014944, 0.00186813, 0.00256, 0.389332, 0.291686
20, 0.001687, 0.003821, 0.00239688, 0.029723, 0.347585, 0.116527, 0, 0.014754, 0.0018445, 0.002003, 0.319393, 0.231107
30, 0.001651, 0.003326, 0.00226062, 0.029472, 0.353008, 0.118033, 0, 0.014817, 0.00185263, 0.00203, 0.326551, 0.236196
40, 0.001696, 0.002973, 0.00227175, 0.029444, 0.352515, 0.116406, 0, 0.0149, 0.00186263, 0.002012, 0.324042, 0.235407
50, 0.001636, 0.003334, 0.00233625, 0.029414, 0.426648, 0.122746, 0, 0.014827, 0.0018535, 0.00187, 0.400183, 0.304876
60, 0.001653, 0.002816, 0.00213775, 0.029407, 0.353072, 0.114445, 0, 0.015114, 0.0018895, 0.002034, 0.324456, 0.238082
70, 0.001681, 0.003453, 0.0022035, 0.029372, 0.510428, 0.134739, 0, 0.014825, 0.00185338, 0.002044, 0.482876, 0.376897
80, 0.001983, 0.003006, 0.00234662, 0.030886, 0.398209, 0.122523, 0, 0.014773, 0.00184675, 0.001865, 0.370238, 0.275649
90, 0.001642, 0.00335, 0.00231963, 0.02947, 0.390287, 0.122808, 0, 0.014785, 0.00184863, 0.001862, 0.362467, 0.268065
100, 0.001652, 0.003002, 0.00214625, 0.029838, 0.346853, 0.113453, 0, 0.014839, 0.00185488, 0.002031, 0.319529, 0.232748
110, 0.001701, 0.003101, 0.00227837, 0.029494, 0.428408, 0.130572, 0, 0.014889, 0.00186125, 0.001866, 0.397734, 0.297912
120, 0.001635, 0.003408, 0.00225512, 0.029356, 0.41121, 0.119841, 0, 0.014741, 0.00184275, 0.001862, 0.384649, 0.292565
130, 0.001633, 0.003344, 0.00235488, 0.02911, 0.397598, 0.119905, 0, 0.014681, 0.00183513, 0.00187, 0.371708, 0.277736
140, 0.001669, 0.003332, 0.00233737, 0.029501, 0.417495, 0.126482, 0, 0.01474, 0.00184262, 0.001872, 0.387252, 0.291815
150, 0.001639, 0.003355, 0.00239175, 0.029166, 0.434003, 0.133731, 0, 0.014764, 0.00184575, 0.00202, 0.407934, 0.300833
160, 0.001641, 0.002988, 0.002321, 0.029578, 0.380097, 0.120708, 0, 0.014868, 0.00185875, 0.001872, 0.353768, 0.25842
170, 0.00165, 0.003208, 0.0023065, 0.031165, 0.450794, 0.130316, 0, 0.014758, 0.00184475, 0.001864, 0.419932, 0.320332
180, 0.001714, 0.003332, 0.00230325, 0.028801, 0.396605, 0.117583, 0, 0.014672, 0.00183413, 0.001872, 0.370988, 0.279616
190, 0.001728, 0.003311, 0.00235713, 0.029656, 0.354125, 0.116794, 0, 0.014785, 0.00184825, 0.002024, 0.326535, 0.238377
10, 0.00165, 0.003333, 0.00239737, 0.029183, 0.456706, 0.142254, 0, 0.014726, 0.001841, 0.002682, 0.427295, 0.316105
20, 0.001636, 0.003199, 0.00218812, 0.029543, 0.416854, 0.120653, 0, 0.014858, 0.00185738, 0.002036, 0.390522, 0.29745
30, 0.001652, 0.003135, 0.0022095, 0.029647, 0.418109, 0.123438, 0, 0.014813, 0.00185175, 0.00186, 0.391735, 0.294879
40, 0.001667, 0.003151, 0.0023065, 0.029602, 0.457865, 0.126886, 0, 0.015097, 0.00188725, 0.002019, 0.430949, 0.330766
50, 0.001842, 0.003319, 0.002348, 0.029719, 0.467028, 0.132158, 0, 0.014753, 0.00184412, 0.002018, 0.437074, 0.335981
60, 0.001643, 0.00346, 0.002364, 0.029478, 0.427337, 0.123635, 0, 0.014771, 0.00184663, 0.002028, 0.401135, 0.304994
70, 0.00166, 0.003179, 0.0021625, 0.029955, 0.354807, 0.113699, 0, 0.014827, 0.00185375, 0.002015, 0.327681, 0.240935
80, 0.001671, 0.003495, 0.0021485, 0.029851, 0.429702, 0.126395, 0, 0.014805, 0.00185113, 0.001868, 0.400427, 0.302316
90, 0.001659, 0.003475, 0.00211238, 0.029774, 0.347733, 0.114689, 0, 0.014793, 0.00184938, 0.00203, 0.321634, 0.234622
100, 0.001651, 0.003468, 0.002244, 0.029015, 0.348276, 0.111107, 0, 0.014769, 0.00184625, 0.001977, 0.322115, 0.237122
110, 0.001645, 0.003473, 0.002251, 0.029621, 0.404895, 0.124765, 0, 0.014741, 0.001843, 0.002075, 0.378311, 0.280561
120, 0.001662, 0.003497, 0.00219038, 0.029715, 0.348654, 0.120171, 0, 0.014675, 0.00183475, 0.002016, 0.320933, 0.229847
130, 0.001678, 0.003466, 0.00236837, 0.029462, 0.430881, 0.125608, 0, 0.014901, 0.00186263, 0.00203, 0.402841, 0.305852
140, 0.001662, 0.003455, 0.00261938, 0.029305, 0.440592, 0.135345, 0, 0.014734, 0.00184188, 0.002027, 0.410716, 0.305531
150, 0.001825, 0.002852, 0.00225663, 0.029503, 0.36359, 0.11985, 0, 0.014859, 0.0018575, 0.002122, 0.332625, 0.243325
160, 0.001666, 0.00357, 0.00217675, 0.029567, 0.416495, 0.123246, 0, 0.014873, 0.00185938, 0.002061, 0.390429, 0.294262
170, 0.001643, 0.003407, 0.00232325, 0.028699, 0.354073, 0.112121, 0, 0.014634, 0.0018295, 0.002044, 0.328961, 0.242528
180, 0.001718, 0.003458, 0.002248, 0.029741, 0.354184, 0.114652, 0, 0.014724, 0.00184088, 0.002134, 0.327292, 0.241067
190, 0.001651, 0.002711, 0.0020915, 0.029752, 0.416873, 0.129434, 0, 0.014743, 0.00184313, 0.001884, 0.389832, 0.286625
10, 0.001637, 0.003003, 0.00226763, 0.028911, 0.405775, 0.121043, 0, 0.014717, 0.00183975, 0.001861, 0.379976, 0.285399
20, 0.001827, 0.002699, 0.00222075, 0.029625, 0.409916, 0.125237, 0, 0.014815, 0.001852, 0.001857, 0.378408, 0.283964
30, 0.001658, 0.003015, 0.002388, 0.029607, 0.414817, 0.129665, 0, 0.014778, 0.00184763, 0.002044, 0.387346, 0.285042
40, 0.001638, 0.003469, 0.00220287, 0.030075, 0.402066, 0.128226, 0, 0.014832, 0.00185413, 0.00203, 0.375874, 0.274674
50, 0.001645, 0.003316, 0.00211788, 0.029737, 0.405096, 0.118946, 0, 0.014831, 0.00185413, 0.002043, 0.378533, 0.28694
60, 0.001659, 0.003177, 0.00227913, 0.029784, 0.431869, 0.136527, 0, 0.014699, 0.00183737, 0.001866, 0.40535, 0.29562
70, 0.001731, 0.003511, 0.002751, 0.029305, 0.392262, 0.124456, 0, 0.014764, 0.00184562, 0.001852, 0.366179, 0.267374
80, 0.001669, 0.003126, 0.00225425, 0.029518, 0.42584, 0.122734, 0, 0.014778, 0.00184738, 0.001872, 0.399145, 0.303904
90, 0.001685, 0.003952, 0.0026545, 0.029314, 0.479112, 0.139079, 0, 0.014887, 0.00186125, 0.002035, 0.453676, 0.340984
100, 0.001874, 0.003481, 0.002713, 0.029213, 0.389281, 0.124115, 0, 0.014782, 0.00184788, 0.001872, 0.363105, 0.265336
110, 0.001674, 0.003443, 0.00233375, 0.029608, 0.411801, 0.118107, 0, 0.014806, 0.00185087, 0.001858, 0.385612, 0.294235
120, 0.001684, 0.004568, 0.00262238, 0.029315, 0.426182, 0.13369, 0, 0.014993, 0.00187475, 0.001849, 0.398509, 0.292863
130, 0.001661, 0.003334, 0.00223275, 0.02974, 0.434192, 0.123699, 0, 0.01485, 0.00185638, 0.00201, 0.40794, 0.311154
140, 0.001645, 0.00348, 0.00238675, 0.028968, 0.393767, 0.119033, 0, 0.014982, 0.00187325, 0.001868, 0.367959, 0.275458
150, 0.001652, 0.003326, 0.00222937, 0.028673, 0.446273, 0.126798, 0, 0.014868, 0.00185875, 0.002066, 0.421008, 0.319996
160, 0.001817, 0.003317, 0.00238375, 0.029524, 0.398571, 0.122189, 0, 0.014844, 0.00185575, 0.001891, 0.370884, 0.276947
